datetime,humidity,temperature,PC0_1,PC0_3,PC0_5,PC10,PC1_0,PC2_5,PC5_0,PM0_1,PM0_3,PM0_5,PM10,PM1_0,PM2_5,PM5_0
28-06-2026-00-02-19,64.0,30.2,51847.0,17802.0,6323.0,0.0,223.0,5.0,0.0,0.043322,0.444941,1.105395,1.366143,1.292354,1.366143,1.366143
28-06-2026-00-02-20,63.9,30.2,52693.0,17762.0,6264.0,0.0,214.0,4.0,0.0,0.044028,0.444739,1.099023,1.340582,1.277868,1.340582,1.340582
28-06-2026-00-02-21,63.9,30.2,52414.0,17383.0,6064.0,0.0,195.0,3.0,0.0,0.043795,0.435973,1.069326,1.281401,1.232975,1.281401,1.281401
28-06-2026-00-02-22,63.8,30.2,52068.0,16940.0,5878.0,0.0,178.0,2.0,0.0,0.043506,0.425679,1.039631,1.226409,1.189057,1.226409,1.226409
28-06-2026-00-02-23,63.8,30.2,51515.0,16444.0,5698.0,0.0,162.0,2.0,0.0,0.043045,0.414037,1.009158,1.17485,1.145335,1.17485,1.17485
28-06-2026-00-02-24,63.7,30.2,51211.0,16080.0,5439.0,0.0,150.0,1.0,0.0,0.04279,0.405567,0.973693,1.121811,1.099217,1.121811,1.121811
28-06-2026-00-02-25,63.7,30.2,50711.0,15681.0,5127.0,0.0,138.0,1.0,0.0,0.042373,0.396146,0.931638,1.065116,1.047602,1.065116,1.065116
28-06-2026-00-02-26,63.8,30.2,50398.0,15371.0,4862.0,0.0,129.0,1.0,0.0,0.042111,0.388893,0.89669,1.018886,1.004598,1.018886,1.018886
28-06-2026-00-02-27,63.8,30.2,51034.0,15407.0,4748.0,0.0,122.0,0.0,0.0,0.042643,0.390237,0.886128,1.000213,0.988224,1.000213,1.000213
28-06-2026-00-02-28,63.9,30.2,51513.0,15397.0,4652.0,0.0,115.0,0.0,0.0,0.043042,0.390419,0.876378,0.983737,0.973132,0.983737,0.983737
28-06-2026-00-02-29,63.9,30.2,51121.0,15106.0,4531.0,0.0,107.0,0.0,0.0,0.042715,0.383508,0.856805,0.955671,0.946921,0.955671,0.955671
28-06-2026-00-02-30,63.7,30.2,50499.0,14781.0,4408.0,0.0,99.0,0.0,0.0,0.042195,0.375676,0.836145,0.926442,0.919533,0.926442,0.926442
28-06-2026-00-02-31,63.7,30.2,50957.0,14838.0,4382.0,0.0,97.0,0.0,0.0,0.042578,0.377325,0.835061,0.922702,0.916708,0.922702,0.922702
28-06-2026-00-02-32,63.9,30.2,51829.0,15042.0,4512.0,0.0,104.0,0.0,0.0,0.043307,0.382655,0.853916,0.945957,0.941347,0.945957,0.945957
28-06-2026-00-02-33,63.9,30.2,52348.0,15125.0,4625.0,0.0,110.0,0.0,0.0,0.04374,0.384974,0.868089,0.962849,0.960094,0.962849,0.962849
28-06-2026-00-02-34,63.9,30.2,52941.0,15217.0,4722.0,0.0,115.0,0.0,0.0,0.044236,0.387542,0.880711,0.979588,0.977289,0.979588,0.979588
28-06-2026-00-02-35,63.9,30.2,52945.0,15077.0,4699.0,0.0,120.0,0.0,0.0,0.044239,0.384381,0.875234,0.978153,0.975855,0.978153,0.978153
28-06-2026-00-02-36,63.9,30.2,53069.0,14993.0,4666.0,0.0,124.0,0.0,0.0,0.044342,0.382588,0.869989,0.975758,0.974387,0.975758,0.975758
28-06-2026-00-02-37,63.9,30.2,53955.0,15186.0,4657.0,0.0,130.0,0.0,0.0,0.045083,0.387695,0.874122,0.983063,0.983063,0.983063,0.983063
28-06-2026-00-02-38,63.8,30.2,54432.0,15275.0,4631.0,0.0,134.0,0.0,0.0,0.045481,0.390102,0.873855,0.985983,0.985983,0.985983,0.985983
28-06-2026-00-02-39,63.8,30.2,54306.0,15179.0,4530.0,0.0,133.0,0.0,0.0,0.045376,0.387831,0.861006,0.972338,0.972338,0.972338,0.972338
28-06-2026-00-02-40,63.8,30.2,53060.0,14697.0,4247.0,0.0,121.0,0.0,0.0,0.044336,0.375904,0.819477,0.920747,0.920747,0.920747,0.920747
28-06-2026-00-02-41,63.8,30.2,51843.0,14236.0,3977.0,0.0,110.0,0.0,0.0,0.043318,0.364503,0.779898,0.872049,0.872049,0.872049,0.872049
28-06-2026-00-02-42,63.8,30.2,50451.0,13749.0,3716.0,0.0,99.0,0.0,0.0,0.042155,0.352353,0.740536,0.823924,0.823924,0.823924,0.823924
28-06-2026-00-02-43,63.8,30.2,48776.0,13207.0,3458.0,0.0,89.0,0.0,0.0,0.040756,0.338715,0.699936,0.77459,0.77459,0.77459,0.77459
28-06-2026-00-02-44,63.9,30.2,47201.0,12706.0,3220.0,0.0,80.0,0.0,0.0,0.03944,0.326088,0.662391,0.729314,0.729314,0.729314,0.729314
28-06-2026-00-02-45,63.9,30.2,45674.0,12224.0,2995.0,0.0,71.0,0.0,0.0,0.038164,0.313945,0.626788,0.686599,0.686599,0.686599,0.686599
28-06-2026-00-02-46,64.0,30.2,44542.0,11882.0,2800.0,0.0,77.0,1.0,0.0,0.037218,0.305285,0.597765,0.675966,0.662592,0.675966,0.675966
28-06-2026-00-02-47,64.0,30.2,43056.0,11415.0,2613.0,0.0,90.0,2.0,0.0,0.035977,0.293515,0.566476,0.69148,0.641749,0.673106,0.69148
28-06-2026-00-02-48,63.8,30.2,41502.0,10930.0,2465.0,0.0,102.0,3.0,0.0,0.034678,0.281276,0.538743,0.686785,0.624137,0.66841,0.686785
28-06-2026-00-02-49,63.8,30.2,41460.0,10978.0,2531.0,0.0,124.0,4.0,0.0,0.034642,0.28231,0.546714,0.726897,0.650875,0.708522,0.726897
28-06-2026-00-02-50,63.8,30.2,41635.0,11095.0,2623.0,0.0,145.0,5.0,0.0,0.034789,0.285102,0.559096,0.766115,0.680873,0.747741,0.766115
28-06-2026-00-02-51,63.8,30.2,41797.0,11201.0,2707.0,0.0,163.0,5.0,0.0,0.034925,0.287635,0.570404,0.798995,0.707289,0.78062,0.798995
28-06-2026-00-02-52,63.8,30.2,41708.0,11214.0,2779.0,0.0,179.0,5.0,0.0,0.03485,0.287839,0.578109,0.823617,0.727771,0.805243,0.823617
28-06-2026-00-02-53,63.8,30.2,40944.0,10988.0,2831.0,0.0,191.0,6.0,0.0,0.034212,0.282121,0.577828,0.819044,0.737876,0.819044,0.819044
28-06-2026-00-02-54,63.8,30.2,40277.0,10799.0,2886.0,0.0,191.0,6.0,0.0,0.033654,0.277292,0.578719,0.842699,0.739004,0.824325,0.842699
28-06-2026-00-02-55,63.8,30.2,39864.0,10696.0,3159.0,0.0,196.0,7.0,0.0,0.033309,0.274628,0.604613,0.902232,0.769029,0.872791,0.902232
28-06-2026-00-02-56,63.9,30.2,39460.0,10588.0,3524.0,0.0,207.0,9.0,0.0,0.032972,0.271838,0.639902,0.987192,0.812904,0.939273,0.987192
28-06-2026-00-02-57,63.9,30.2,38826.0,10329.0,3718.0,0.0,212.0,12.0,0.0,0.032442,0.265477,0.6538,1.055691,0.831672,0.989397,1.055691
28-06-2026-00-02-58,63.8,30.2,39145.0,10388.0,3920.0,0.0,224.0,14.0,0.0,0.032708,0.267065,0.676536,1.142933,0.863997,1.05816,1.142933
28-06-2026-00-02-59,63.8,30.2,39439.0,10440.0,4106.0,0.0,234.0,16.0,0.0,0.032954,0.268502,0.69734,1.203667,0.892975,1.111586,1.203667
28-06-2026-00-03-00,63.9,30.2,39727.0,10493.0,4277.0,0.0,242.0,18.0,0.0,0.033195,0.269933,0.716634,1.243592,0.919498,1.155166,1.243592
28-06-2026-00-03-01,63.9,30.2,40477.0,10702.0,4462.0,0.0,254.0,19.0,0.0,0.033821,0.275259,0.741297,1.297583,0.953692,1.205502,1.297583
28-06-2026-00-03-02,63.9,30.2,41537.0,11020.0,4640.0,0.0,264.0,19.0,0.0,0.034707,0.283323,0.767983,1.332236,0.98926,1.240155,1.332236
28-06-2026-00-03-03,63.9,30.2,42161.0,11189.0,4574.0,0.0,261.0,17.0,0.0,0.035229,0.287664,0.765412,1.296166,0.983561,1.211393,1.296166
28-06-2026-00-03-04,63.7,30.2,42534.0,11278.0,4366.0,0.0,249.0,15.0,0.0,0.03554,0.289985,0.74604,1.228551,0.954687,1.154845,1.228551
28-06-2026-00-03-05,63.7,30.2,42112.0,11162.0,4163.0,0.0,231.0,12.0,0.0,0.035187,0.287021,0.721819,1.151872,0.915359,1.078165,1.151872
28-06-2026-00-03-06,63.9,30.2,41726.0,11088.0,4070.0,0.0,210.0,9.0,0.0,0.034865,0.28503,0.710187,1.078377,0.885757,1.008429,1.078377
28-06-2026-00-03-07,63.9,30.2,42325.0,11355.0,4118.0,0.0,193.0,7.0,0.0,0.035365,0.291555,0.721663,1.025041,0.88357,0.98088,1.025041
28-06-2026-00-03-08,63.8,30.2,43154.0,11694.0,4200.0,0.0,180.0,6.0,0.0,0.036058,0.299877,0.738578,0.98771,0.889095,0.969336,0.98771
28-06-2026-00-03-09,63.8,30.2,43417.0,11832.0,4246.0,0.0,164.0,4.0,0.0,0.036278,0.303227,0.746705,0.950724,0.883885,0.94707,0.950724
28-06-2026-00-03-10,63.8,30.2,42931.0,11704.0,4260.0,0.0,146.0,3.0,0.0,0.035872,0.299929,0.744871,0.913987,0.867415,0.913987,0.913987
28-06-2026-00-03-11,63.8,30.2,42447.0,11576.0,4271.0,0.0,131.0,2.0,0.0,0.035467,0.296629,0.742795,0.887661,0.852621,0.887661,0.887661
28-06-2026-00-03-12,63.8,30.2,42000.0,11459.0,4282.0,0.0,118.0,2.0,0.0,0.035094,0.293629,0.74092,0.867003,0.839799,0.867003,0.867003
28-06-2026-00-03-13,63.8,30.2,41218.0,11223.0,4243.0,0.0,106.0,1.0,0.0,0.03444,0.287639,0.730836,0.840951,0.819742,0.840951,0.840951
28-06-2026-00-03-14,63.9,30.2,39532.0,10666.0,4072.0,0.0,94.0,1.0,0.0,0.033032,0.273671,0.698976,0.793903,0.777761,0.793903,0.793903
28-06-2026-00-03-15,63.9,30.2,38318.0,10278.0,3931.0,0.0,84.0,0.0,0.0,0.032017,0.263892,0.674515,0.756231,0.744712,0.756231,0.756231
28-06-2026-00-03-16,63.8,30.2,37238.0,9941.0,3804.0,0.0,74.0,0.0,0.0,0.031115,0.255392,0.65278,0.723718,0.715425,0.723718,0.723718
28-06-2026-00-03-17,63.8,30.2,36239.0,9635.0,3688.0,0.0,67.0,0.0,0.0,0.030281,0.247665,0.63293,0.695077,0.689082,0.695077,0.695077
28-06-2026-00-03-18,63.8,30.2,35315.0,9358.0,3582.0,0.0,60.0,0.0,0.0,0.029508,0.240642,0.614817,0.670032,0.665422,0.670032,0.670032
28-06-2026-00-03-19,63.8,30.2,34536.0,9125.0,3489.0,0.0,55.0,0.0,0.0,0.028857,0.234738,0.599139,0.648367,0.645141,0.648367,0.648367
28-06-2026-00-03-20,63.9,30.2,34715.0,9108.0,3443.0,0.0,51.0,0.0,0.0,0.029007,0.234495,0.594119,0.639646,0.637348,0.639646,0.639646
28-06-2026-00-03-21,63.9,30.2,35240.0,9166.0,3415.0,0.0,49.0,0.0,0.0,0.029445,0.236252,0.593003,0.636494,0.634195,0.636494,0.636494
28-06-2026-00-03-22,63.8,30.2,35561.0,9163.0,3376.0,0.0,46.0,0.0,0.0,0.029714,0.236453,0.589055,0.63048,0.628182,0.63048,0.63048
28-06-2026-00-03-23,63.8,30.2,34565.0,8718.0,3192.0,0.0,42.0,0.0,0.0,0.028882,0.225566,0.559011,0.596866,0.594568,0.596866,0.596866
28-06-2026-00-03-24,63.9,30.2,33420.0,8243.0,2990.0,0.0,38.0,0.0,0.0,0.027924,0.213898,0.526257,0.558421,0.558421,0.558421,0.558421
28-06-2026-00-03-25,63.9,30.2,32857.0,7904.0,2823.0,0.0,35.0,0.0,0.0,0.027454,0.205785,0.500706,0.53045,0.53045,0.53045,0.53045
28-06-2026-00-03-26,63.8,30.2,32413.0,7612.0,2673.0,0.0,33.0,0.0,0.0,0.027084,0.198827,0.478084,0.505792,0.505792,0.505792,0.505792
28-06-2026-00-03-27,63.8,30.2,31928.0,7331.0,2533.0,0.0,30.0,0.0,0.0,0.026678,0.19208,0.456629,0.482506,0.482506,0.482506,0.482506
28-06-2026-00-03-28,63.8,30.2,30579.0,6884.0,2364.0,0.0,27.0,0.0,0.0,0.025551,0.180875,0.427808,0.450972,0.450972,0.450972,0.450972
28-06-2026-00-03-29,63.8,30.2,29149.0,6472.0,2215.0,0.0,24.0,0.0,0.0,0.024356,0.170369,0.401753,0.422171,0.422171,0.422171,0.422171
28-06-2026-00-03-30,63.8,30.2,29011.0,6667.0,2272.0,0.0,25.0,0.0,0.0,0.024241,0.174657,0.412049,0.437036,0.433353,0.437036,0.437036
28-06-2026-00-03-31,63.8,30.2,29363.0,7393.0,2553.0,0.0,36.0,1.0,0.0,0.024535,0.191343,0.45806,0.506893,0.488452,0.506893,0.506893
28-06-2026-00-03-32,63.8,30.2,29596.0,8034.0,2814.0,0.0,46.0,2.0,0.0,0.02473,0.205997,0.499915,0.567556,0.53851,0.567556,0.567556
28-06-2026-00-03-33,63.8,30.2,29314.0,8525.0,3034.0,0.0,53.0,2.0,0.0,0.024494,0.216838,0.533807,0.615348,0.578924,0.615348,0.615348
28-06-2026-00-03-34,64.0,30.2,28978.0,8957.0,3234.0,0.0,60.0,3.0,0.0,0.024213,0.226288,0.564078,0.65526,0.614683,0.65526,0.65526
28-06-2026-00-03-35,64.0,30.2,28743.0,9372.0,3427.0,0.0,66.0,3.0,0.0,0.024017,0.235466,0.593423,0.693495,0.649222,0.693495,0.693495
28-06-2026-00-03-36,63.9,30.2,29878.0,10185.0,3789.0,0.0,80.0,3.0,0.0,0.024966,0.254747,0.650509,0.766301,0.717875,0.766301,0.766301
28-06-2026-00-03-37,63.9,30.2,31275.0,11024.0,4167.0,0.0,95.0,3.0,0.0,0.026133,0.274838,0.710046,0.841604,0.789952,0.841604,0.841604
28-06-2026-00-03-38,63.8,30.2,31885.0,11375.0,4356.0,0.0,107.0,3.0,0.0,0.026642,0.283279,0.7383,0.878816,0.828091,0.878816,0.878816
28-06-2026-00-03-39,63.8,30.2,32042.0,11163.0,4307.0,0.0,108.0,2.0,0.0,0.026773,0.278622,0.728447,0.857534,0.818798,0.857534,0.857534
28-06-2026-00-03-40,63.8,30.2,32645.0,11111.0,4312.0,0.0,109.0,2.0,0.0,0.027277,0.277944,0.728355,0.84955,0.820034,0.84955,0.84955
28-06-2026-00-03-41,63.8,30.2,34593.0,11547.0,4500.0,0.0,115.0,1.0,0.0,0.028905,0.289421,0.759421,0.881302,0.85594,0.881302,0.881302
28-06-2026-00-03-42,63.8,30.2,36579.0,12008.0,4687.0,0.0,121.0,1.0,0.0,0.030564,0.301475,0.790993,0.915166,0.892115,0.915166,0.915166
28-06-2026-00-03-43,63.8,30.2,39012.0,12638.0,4881.0,0.0,127.0,1.0,0.0,0.032598,0.317724,0.827497,0.954506,0.933754,0.954506,0.954506
28-06-2026-00-03-44,63.8,30.2,40015.0,12809.0,4878.0,0.0,124.0,1.0,0.0,0.033435,0.322422,0.831923,0.954171,0.93573,0.954171,0.954171
28-06-2026-00-03-45,63.8,30.2,40421.0,12797.0,4809.0,0.0,118.0,1.0,0.0,0.033774,0.322486,0.824825,0.939464,0.923792,0.939464,0.939464
28-06-2026-00-03-46,63.7,30.2,40293.0,12626.0,4709.0,0.0,110.0,0.0,0.0,0.033667,0.318524,0.81038,0.915701,0.902798,0.915701,0.915701
28-06-2026-00-03-47,63.7,30.2,40097.0,12446.0,4611.0,0.0,103.0,0.0,0.0,0.033504,0.314304,0.795947,0.893436,0.882374,0.893436,0.893436
28-06-2026-00-03-48,63.7,30.2,39440.0,12116.0,4459.0,0.0,95.0,0.0,0.0,0.032955,0.306302,0.772053,0.860856,0.852106,0.860856,0.860856
28-06-2026-00-03-49,63.7,30.2,37442.0,11332.0,4137.0,0.0,84.0,0.0,0.0,0.031285,0.286945,0.719085,0.796384,0.789932,0.796384,0.796384
28-06-2026-00-03-50,63.9,30.2,35443.0,10563.0,3829.0,0.0,74.0,0.0,0.0,0.029615,0.267917,0.667821,0.734957,0.730347,0.734957,0.734957
28-06-2026-00-03-51,63.9,30.2,33611.0,9762.0,3539.0,0.0,65.0,0.0,0.0,0.028085,0.248326,0.618012,0.675076,0.672778,0.675076,0.675076
28-06-2026-00-03-52,63.7,30.2,32557.0,9143.0,3298.0,0.0,58.0,0.0,0.0,0.027204,0.233471,0.577996,0.629277,0.626978,0.629277,0.629277
28-06-2026-00-03-53,63.7,30.2,31944.0,8697.0,3087.0,0.0,53.0,0.0,0.0,0.026692,0.222907,0.545365,0.590141,0.589684,0.590141,0.590141
28-06-2026-00-03-54,63.9,30.2,32190.0,8584.0,2911.0,0.0,49.0,0.0,0.0,0.026897,0.220569,0.524674,0.565718,0.565718,0.565718,0.565718
28-06-2026-00-03-55,63.9,30.2,32827.0,8629.0,2801.0,0.0,46.0,0.0,0.0,0.02743,0.222109,0.514651,0.553099,0.553099,0.553099,0.553099
28-06-2026-00-03-56,63.8,30.2,34489.0,9051.0,2843.0,0.0,44.0,0.0,0.0,0.028818,0.233024,0.529962,0.566729,0.566729,0.566729,0.566729
28-06-2026-00-03-57,63.8,30.2,36085.0,9454.0,2889.0,0.0,42.0,0.0,0.0,0.030152,0.243451,0.545222,0.580659,0.580659,0.580659,0.580659
28-06-2026-00-03-58,63.8,30.2,37528.0,9813.0,2930.0,0.0,40.0,0.0,0.0,0.031357,0.252741,0.558793,0.592933,0.592933,0.592933,0.592933
28-06-2026-00-03-59,63.8,30.2,38589.0,10148.0,2952.0,0.0,38.0,0.0,0.0,0.032244,0.261189,0.569594,0.601964,0.601964,0.601964,0.601964
28-06-2026-00-04-00,63.8,30.2,39435.0,10519.0,2961.0,0.0,36.0,0.0,0.0,0.032951,0.270277,0.579579,0.609676,0.609676,0.609676,0.609676
28-06-2026-00-04-01,63.8,30.2,39855.0,10739.0,2959.0,0.0,33.0,0.0,0.0,0.033302,0.275592,0.584732,0.612557,0.612557,0.612557,0.612557
28-06-2026-00-04-02,63.9,30.2,39590.0,10703.0,2960.0,0.0,30.0,0.0,0.0,0.03308,0.27454,0.583768,0.609055,0.609055,0.609055,0.609055
28-06-2026-00-04-03,63.9,30.2,39913.0,10863.0,3034.0,0.0,27.0,0.0,0.0,0.03335,0.278439,0.59538,0.618572,0.618572,0.618572,0.618572
28-06-2026-00-04-04,63.8,30.2,39290.0,10679.0,2977.0,0.0,25.0,0.0,0.0,0.03283,0.27376,0.584758,0.605679,0.605679,0.605679,0.605679
28-06-2026-00-04-05,63.8,30.2,38656.0,10491.0,2917.0,0.0,22.0,0.0,0.0,0.0323,0.26899,0.573729,0.592643,0.592643,0.592643,0.592643
28-06-2026-00-04-06,63.8,30.2,38069.0,10320.0,2862.0,0.0,20.0,0.0,0.0,0.031809,0.264649,0.563657,0.58083,0.58083,0.58083,0.58083
28-06-2026-00-04-07,63.8,30.2,37307.0,10099.0,2828.0,0.0,19.0,0.0,0.0,0.031172,0.259019,0.554379,0.570932,0.570932,0.570932,0.570932
28-06-2026-00-04-08,63.8,30.2,37128.0,10088.0,2931.0,0.0,25.0,0.0,0.0,0.031023,0.258621,0.56478,0.585848,0.585848,0.585848,0.585848
28-06-2026-00-04-09,63.8,30.2,37159.0,10147.0,3050.0,0.0,30.0,0.0,0.0,0.031049,0.259969,0.578606,0.605397,0.604483,0.605397,0.605397
28-06-2026-00-04-10,63.8,30.2,37433.0,10284.0,3167.0,0.0,37.0,1.0,0.0,0.031278,0.263295,0.594081,0.646761,0.625123,0.643107,0.646761
28-06-2026-00-04-11,63.8,30.2,36839.0,10112.0,3159.0,0.0,42.0,2.0,0.0,0.030782,0.258929,0.588881,0.677852,0.624438,0.659478,0.677852
28-06-2026-00-04-12,63.8,30.2,36140.0,9905.0,3133.0,0.0,47.0,3.0,0.0,0.030197,0.253672,0.580899,0.684751,0.620261,0.666376,0.684751
28-06-2026-00-04-13,63.8,30.2,35664.0,9771.0,3117.0,0.0,51.0,4.0,0.0,0.0298,0.250251,0.575891,0.693092,0.618913,0.674718,0.693092
28-06-2026-00-04-14,63.9,30.2,36256.0,9989.0,3146.0,0.0,57.0,5.0,0.0,0.030294,0.25565,0.58422,0.727017,0.632051,0.70123,0.727017
28-06-2026-00-04-15,63.9,30.2,36834.0,10185.0,3152.0,0.0,61.0,6.0,0.0,0.030777,0.260565,0.589783,0.754284,0.640949,0.721189,0.754284
28-06-2026-00-04-16,63.8,30.2,36371.0,9998.0,3011.0,0.0,58.0,6.0,0.0,0.030391,0.255953,0.570455,0.725813,0.619349,0.707439,0.725813
28-06-2026-00-04-17,63.8,30.2,36149.0,9862.0,2874.0,0.0,55.0,7.0,0.0,0.030205,0.252705,0.552919,0.697426,0.599687,0.693772,0.697426
28-06-2026-00-04-18,63.6,30.2,35750.0,9673.0,2747.0,0.0,52.0,6.0,0.0,0.029872,0.248108,0.535092,0.660653,0.579028,0.660653,0.660653
28-06-2026-00-04-19,63.6,30.2,37155.0,10133.0,2874.0,0.0,50.0,5.0,0.0,0.031045,0.259653,0.559889,0.672589,0.602026,0.672589,0.672589
28-06-2026-00-04-20,63.9,30.2,39173.0,10862.0,3118.0,0.0,51.0,5.0,0.0,0.032732,0.277784,0.603461,0.71413,0.646335,0.71413,0.71413
28-06-2026-00-04-21,63.9,30.2,41400.0,12024.0,3599.0,0.0,65.0,6.0,0.0,0.034592,0.305854,0.681777,0.818888,0.736336,0.818888,0.818888
28-06-2026-00-04-22,63.9,30.2,44054.0,13349.0,4288.0,0.0,80.0,7.0,0.0,0.03681,0.337968,0.785857,0.949325,0.853399,0.949325,0.949325
28-06-2026-00-04-23,63.9,30.2,47521.0,14904.0,5109.0,0.0,108.0,9.0,0.0,0.039707,0.375952,0.909615,1.133554,0.999878,1.126246,1.133554
28-06-2026-00-04-24,63.9,30.2,50897.0,16401.0,5890.0,0.0,148.0,13.0,0.0,0.042528,0.412549,1.027771,1.353832,1.151908,1.324392,1.353832
28-06-2026-00-04-25,63.9,30.2,53620.0,17657.0,6588.0,0.0,182.0,15.0,0.0,0.044803,0.443148,1.131294,1.523169,1.283847,1.486316,1.523169
28-06-2026-00-04-26,63.9,30.2,55966.0,18736.0,7206.0,0.0,211.0,16.0,0.0,0.046763,0.469464,1.222147,1.657971,1.399281,1.621118,1.657971
28-06-2026-00-04-27,63.9,30.2,57065.0,19363.0,7610.0,0.0,244.0,18.0,0.0,0.047682,0.484527,1.279411,1.781287,1.483898,1.729713,1.781287
28-06-2026-00-04-28,63.8,30.2,57841.0,19811.0,7905.0,0.0,274.0,20.0,0.0,0.04833,0.49527,1.320871,1.869685,1.550645,1.814458,1.869685
28-06-2026-00-04-29,63.8,30.2,58234.0,19704.0,7917.0,0.0,288.0,19.0,0.0,0.048659,0.493184,1.320127,1.858851,1.560996,1.818344,1.858851
28-06-2026-00-04-30,63.8,30.2,57925.0,19231.0,7682.0,0.0,298.0,18.0,0.0,0.0484,0.48227,1.284612,1.799348,1.533773,1.780973,1.799348
28-06-2026-00-04-31,63.8,30.2,56959.0,18562.0,7291.0,0.0,294.0,16.0,0.0,0.047593,0.466356,1.22791,1.711991,1.474091,1.693616,1.711991
28-06-2026-00-04-32,63.9,30.2,55758.0,17832.0,6899.0,0.0,274.0,13.0,0.0,0.046589,0.4489,1.169487,1.577003,1.398554,1.573349,1.577003
28-06-2026-00-04-33,63.9,30.2,55216.0,17371.0,6559.0,0.0,258.0,11.0,0.0,0.046137,0.438032,1.123142,1.484151,1.338871,1.484151,1.484151
28-06-2026-00-04-34,63.8,30.2,55047.0,17066.0,6257.0,0.0,245.0,9.0,0.0,0.045996,0.431021,1.084534,1.415744,1.289375,1.415744,1.415744
28-06-2026-00-04-35,63.8,30.2,54346.0,16524.0,5901.0,0.0,226.0,7.0,0.0,0.04541,0.418201,1.034599,1.324646,1.223653,1.324646,1.324646
28-06-2026-00-04-36,63.8,30.2,53644.0,15925.0,5542.0,0.0,206.0,5.0,0.0,0.044823,0.404106,0.98292,1.233451,1.155509,1.233451,1.233451
28-06-2026-00-04-37,63.8,30.2,52786.0,15341.0,5202.0,0.0,188.0,4.0,0.0,0.044107,0.390204,0.933523,1.152981,1.091181,1.152981,1.152981
